480294,广汽丰田,汉兰达,2018款 2.0T 四驱 豪华版 7座 国VI,广汽丰田汉兰达踩刹车异响厂家未回复,制动系统异响服务态度厂家不回复人员技术多次返修,2020-06-04,处理反馈
480293,广汽乘用车,传祺GS4,2018款 235T 自动 两驱 豪华智联百万纪念版,广汽传祺GS4电瓶漏液接线柱腐蚀,车身附件及电器电瓶故障,2020-06-04,处理反馈
480292,东风本田,本田XR-V,2017款 1.8L EXi CVT 舒适版,东风本田XR-V续保押金和保险返现无人偿还,承诺不兑现销售承诺不兑现服务流程不完善服务网点少,2020-06-04,处理反馈
480291,上汽通用别克,英朗,2017款 15N 自动 精英型,别克英朗天窗扰流板支架断裂希望处理,车身附件及电器部件开裂,2020-06-04,处理反馈
480285,吉利汽车,帝豪GS,2016款 1.8L 手动 领尚型 优雅版,吉利帝豪GS离合器不回位多次维修未解决,离合器离合器失效,2020-06-04,处理反馈
480284,东风日产,轩逸,2012款 1.6L XL CVT 豪华版,东风日产轩逸变速箱阀体故障导致故障灯亮,变速器故障灯亮变速器滑阀箱故障,2020-06-04,处理反馈
480283,一汽-大众,速腾,2019款 200TSI 手动 舒适型 国VI,一汽大众速腾上坡辅助系统与宣传不符,车身附件及电器行车安全辅助系统故障销售欺诈与宣传不符,2020-06-04,处理反馈
480282,一汽丰田,卡罗拉,2019款 1.2T S-CVT GL先锋版,一汽丰田卡罗拉低速行驶时变速箱异响顿挫,变速器异响变速器顿挫,2020-06-04,信息审核
480279,上汽大众,途岳,2019款 280TSI 两驱 旗舰版 国VI,上汽大众途岳变速箱异响 起步时抖动,变速器异响转向系统抖动销售欺诈出售库存车,2020-06-04,处理反馈
480278,江铃汽车,宝典,2009款 2.8T 两驱 柴油 标准型,江铃宝典后排座椅没有安全带部件,其他疑似设计缺陷,2020-06-04,处理反馈
480276,上汽集团,名爵ZS,2020款 180DVVT 自动 Base,上汽名爵ZS整体不通电导致无法启动,发动机无法启动,2020-06-04,处理反馈
480274,一汽-大众,速腾,2019款 280TSI DSG 舒适型 国VI,一汽大众速腾上坡辅助功能与宣传不符,销售欺诈与宣传不符,2020-06-04,用户评分
480272,广汽乘用车,传祺GS3,2019款 235T 自动 精英版,广汽传祺GS3转向柱跟连接杆生锈严重,车身附件及电器车身生锈,2020-06-04,处理反馈
480271,奇瑞汽车,艾瑞泽5,2017款 1.5L 手动 时尚版,奇瑞艾瑞泽5转向系统故障导致行驶时跑偏,转向系统转向机故障前后桥及悬挂系统跑偏服务态度不解决问题,2020-06-04,用户评分
480266,吉利汽车,帝豪,2019款 领军版 1.5L 手动 向上亚运版 国VI,吉利帝豪车身多处生锈希望尽快处理,车身附件及电器车身生锈,2020-06-04,用户评分
480265,江铃福特,全顺,2017款 2.0T 厢式运输车 中轴 中顶 国V 柴油,江铃福特全顺三元催化器故障导致发动机损坏,车身附件及电器三元催化器故障,2020-06-04,处理反馈
480264,东风乘用车,风神A30,2014款 1.5L 手动 实尚型,东风风神A30转向系统卡滞无法正常使用,转向系统卡滞,2020-06-04,厂家受理
480263,上汽通用别克,昂科威,2020款 20T 两驱 领先型,别克昂科威玻璃爆裂 4S店拒绝索赔,车身附件及电器玻璃开裂服务态度不解决问题,2020-06-04,用户评分
480261,一汽-大众,探岳,2019款 330TSI 两驱 豪华型 国Ⅵ,一汽大众探岳变速箱异响大灯透镜发白,变速器异响车身附件及电器车灯不亮,2020-06-04,处理反馈
480260,上汽大众,途观L,2017款 330TSI 两驱 豪华版,上汽大众途观L变速箱故障不给保修,变速器顿挫变速器抖动变速器故障灯亮变速器电脑板故障服务态度不予索赔,2020-06-04,信息审核
480259,北京奔驰,奔驰E级,2013款 260L CGI优雅型,奔驰E级发动机启动迟缓有异响故障灯亮,发动机异响发动机故障灯亮发动机正时链条及齿轮故障其他疑似设计缺陷其他厂家不召回,2020-06-04,处理反馈
480109,福田汽车,祥菱V,2018款 1.5L 半承载 3170轴距(平板)DAM15R,福田祥菱V经销商出售问题车要求处理,服务态度态度蛮横销售欺诈出售问题车,2020-06-03,处理反馈
480108,一汽-大众,速腾,2019款 280TSI DSG 舒适型 国VI,一汽大众速腾上坡辅助系统与宣传不符,车身附件及电器行车安全辅助系统故障销售欺诈与宣传不符,2020-06-03,用户评分
480105,奇瑞汽车,瑞虎5,2014款 2.0L CVT 家悦版,奇瑞瑞虎5氧传感器频繁故障希望处理,车身附件及电器传感器故障,2020-06-03,处理反馈
480102,长城汽车,哈弗H6,2015款 1.5T 手动 两驱精英型 升级版,哈弗H6发动机加速时异响 烧机油严重,发动机异响发动机烧机油,2020-06-03,处理反馈
480101,上汽大众,朗逸,2013款 1.6L 自动 风尚版,上汽大众朗逸车内有浓重的异味,车身附件及电器车内异味,2020-06-03,信息审核
480097,东风日产,逍客,2019款 2.0L CVT 豪华版,东风日产逍客经销商强制出售保险项目,服务收费价格不透明服务收费强制购买,2020-06-03,用户评分
480094,吉利汽车,帝豪GL,2018款 1.8L 手动 精英智联型,吉利帝豪GL变速箱挂挡困难生涩要求解决,变速器异响变速器顿挫变速器无法换挡,2020-06-03,用户评分
480093,东风标致,标致3008,2013款 1.6T 自动 THP至尚版,东风标致3008节温器故障 发动机烧机油,发动机烧机油发动机冷却系统故障,2020-06-03,处理反馈
480092,奇瑞汽车,捷途X70,2020款 1.5T 手动 畅行版 5座,捷途X70离合器沉重无法回位漆面掉漆,离合器离合器失效离合器沉重车身附件及电器漆面起泡开裂车身附件及电器部件开裂服务态度不予索赔,2020-06-03,处理反馈
480089,一汽奔腾,奔腾X80,2016款 2.0L 自动 豪华型,一汽奔腾X80车辆发生自燃要求处理,车身附件及电器车辆自燃,2020-06-03,信息审核
480088,广汽本田,飞度,2004款 两厢飞度 1.5 AT CVT,广汽本田飞度变速箱抖动 冷车启动无法加速,变速器抖动变速器无法加速,2020-06-03,处理反馈
480087,奇瑞捷豹路虎,发现神行,2018款 240PS HSE版,奇瑞捷豹路虎发现神行变速器漏油,变速器漏油,2020-06-03,处理反馈
480086,上汽通用别克,英朗,2015款 15N 手动 精英型,别克英朗离合器踏板不回位售后未查到原因,离合器离合器失效人员技术查不出原因,2020-06-03,处理反馈
480084,东风雪铁龙,C4世嘉,2018款 1.6L 自动 豪华型,东风雪铁龙C4世嘉三挡降二挡变速箱顿挫异响,变速器异响变速器顿挫,2020-06-03,处理反馈
480083,东风悦达起亚,起亚KX5,2017款 1.6T 两驱 15周年特别版 DLX,东风悦达起亚KX5烧机油更换涡轮未兑现,发动机烧机油承诺不兑现服务承诺不兑现,2020-06-03,用户评分
480082,一汽-大众,探岳,2019款 330TSI 两驱 豪华型 国Ⅵ,一汽大众探岳转向机异响 方向盘抖动,转向系统异响转向系统抖动,2020-06-03,处理反馈
480080,长安汽车,逸动,2018款 1.6L GDI 手动 时尚型,长安逸动水箱风扇不转希望厂家处理问题,发动机冷却系统故障,2020-06-03,处理反馈
480078,众泰汽车,众泰T700,2017款 1.8T 双离合 尊享型,众泰T700打方向盘沉重 踩油门异响,发动机异响转向系统打方向沉重前后桥及悬挂系统底盘异响,2020-06-03,处理反馈
480077,一汽马自达,阿特兹,2020款 2.5L 蓝天运动版,一汽马自达阿特兹车身两侧和天窗异响,车身附件及电器车身异响车身附件及电器天窗异响,2020-06-03,处理反馈
480076,一汽-大众,速腾,2018款 280TSI 双离合 豪华型,一汽大众速腾车顶掉漆一直没有解决,车身附件及电器漆面起泡开裂,2020-06-03,用户评分
480074,上汽大众,凌渡,2019款 230TSI DSG 视野版 国V,上汽大众凌渡引擎盖内侧螺丝有维修痕迹,销售欺诈出售问题车,2020-06-03,处理反馈
480073,奇瑞汽车,艾瑞泽5,2016款 1.5L CVT 领锐版,奇瑞艾瑞泽5不平路面左前制动分泵异响,制动系统异响,2020-06-03,处理反馈
480072,吉利汽车,星越,2019款 350T 耀星者,吉利星越车机死机且无法进行升级,车身附件及电器车载互联故障销售欺诈与宣传不符,2020-06-03,处理反馈
480071,东风本田,本田CR-V,2019款 240TURBO CVT 两驱 风尚版 国V,东风本田CR-V厂家召回燃油泵方案不合理,其他召回方案不合理,2020-06-03,处理反馈
480070,一汽马自达,马自达CX-4,2020款 2.0L 自动 两驱 蓝天活力版,一汽马自达CX-4车身A柱C柱异响严重,车身附件及电器车身异响,2020-06-03,处理反馈
480067,一汽马自达,阿特兹,2020款 2.5L 蓝天运动版,一汽马自达阿特兹B柱和顶棚异响厂家未回复,车身附件及电器车内异响车身附件及电器车身异响服务态度厂家不回复,2020-06-03,处理反馈
480064,广汽丰田,雷凌,2014款 1.6G CVT 精英版,广汽丰田雷凌起步踩油门时变速器有异响,变速器异响,2020-06-03,用户评分
480063,广汽本田,飞度,2014款 1.5L 手动 LX舒适型,广汽本田飞度启动机故障发动机无法启动,发动机无法启动,2020-06-03,用户评分
480062,雷克萨斯,雷克萨斯ES,2020款 260 卓越版,雷克萨斯ES行驶中松开油门变速箱顿挫,变速器顿挫,2020-06-03,处理反馈
480061,捷豹,捷豹XF,2014款 2.0T 风华版,进口捷豹XF加油时频繁跳枪存在质量缺陷,车身附件及电器油箱有缺陷,2020-06-03,处理反馈
479658,一汽丰田,卡罗拉,2017款 1.2T CVT GL,一汽丰田卡罗拉高速行驶中失速无法启动,发动机无法启动发动机动力消失,2020-06-02,信息审核
479656,长安福特,福克斯,2018款 1.6L 自动 风尚型 智行版 三厢,长安福特福克斯行驶中变速箱无D挡和S挡,变速器无法换挡,2020-06-02,处理反馈
479654,一汽马自达,阿特兹,2015款 2.0L 蓝天豪华版,一汽马自达阿特兹行驶中转向和减震器有异响,转向系统异响前后桥及悬挂系统减震器异响,2020-06-02,用户评分
479653,一汽-大众,高尔夫·嘉旅,2016款 280TSI 自动 豪华型,一汽大众高尔夫嘉旅天窗漏水多次维修未解决,车身附件及电器天窗漏水,2020-06-02,处理反馈
479651,东风风行,景逸X5,2017款 1.5T CVT 尊享型 劲享系列,东风风行景逸X5车身生锈 转向逐渐沉重,变速器顿挫转向系统打方向沉重车身附件及电器车身生锈车身附件及电器部件开裂,2020-06-02,处理反馈
479650,一汽-大众奥迪,奥迪A4L,2019款 40 TFSI 进取型 国VI,奥迪A4L挡位指示灯不亮 后方有明显凹凸,变速器机械部件故障销售欺诈出售问题车,2020-06-02,信息审核
479649,北京现代,领动,2018款 1.6L 自动 15周年特别版,北京现代领动锦湖轮胎鼓包希望尽快处理,轮胎鼓包,2020-06-02,处理反馈
479648,众泰汽车,众泰E200,2016款 纯电动 三门两座科技版,众泰E200电控单元故障导致无法启动,发动机电驱动控制器故障,2020-06-02,信息审核
479647,北京奔驰,奔驰GLC,2020款 GLC 260 L 4MATIC 豪华型,北京奔驰GLC购买新车转向时存在异响,转向系统异响,2020-06-02,处理反馈
479644,吉利汽车,星越,2019款 350T 耀星者,吉利星越转向柱生锈 存在安全隐患,车身附件及电器车身生锈,2020-06-02,处理反馈
479643,一汽-大众奥迪,奥迪A4L,2019款 40 TFSI 时尚型 国VI,一汽大众奥迪A4L售后更换大灯无出库信息,配件争议使用非原厂件,2020-06-02,信息审核
479642,北京现代,领动,2019款 1.5L CVT 智炫·精英型,北京现代领动方向机异响无配件更换,转向系统异响,2020-06-02,用户评分
479641,上汽斯柯达,速派,2018款 TSI330 DSG 豪华版 国V,斯柯达速派车灯提示故障希望尽快解决,车身附件及电器车灯模块故障,2020-06-02,处理反馈
479640,长安马自达,马自达CX-5,2017款 2.0L 自动 四驱 智享型 国V,长安马自达CX-5轻踩刹车异响 中控异响,制动系统异响车身附件及电器中控台异响,2020-06-02,用户评分
479639,观致汽车,观致5,2018款 1.6T 自动 尊贵型,观致5发动机零部件掉落厂家不赔偿辅材,服务态度不予索赔,2020-06-02,信息审核
479638,广汽本田,飞度,2014款 1.5L CVT LX舒适型,广汽本田飞度启动机损坏发动机无法启动,发动机无法启动,2020-06-02,处理反馈
479636,东风本田,思域,2016款 220TURBO 自动 豪华版,东风本田思域优科豪马轮胎掉皮4S店不处理,轮胎起皮,2020-06-02,处理反馈
479635,一汽大众,捷达VS5,2019款 280TSI 自动 悦享型,捷达VS5 4S店收取解码费 服务承诺不兑现,服务收费变相收费承诺不兑现服务承诺不兑现,2020-06-02,信息审核
479634,一汽马自达,阿特兹,2020款 2.5L 蓝天运动版,一汽马自达阿特兹车身AB柱和中控台异响,车身附件及电器中控台异响车身附件及电器车身异响,2020-06-02,用户评分
479633,北京越野,北京BJ40,2018款 PLUS 2.3T 自动 四驱 尊享版 国V,北京BJ40发动机水温高要求尽快解决,发动机冷却系统故障,2020-06-02,处理反馈
479632,北京现代,胜达,2013款 2.4L 自动 四驱 智能型 GLS,北京现代胜达电脑内的VIN码与铭牌上不一致,销售欺诈出售问题车,2020-06-02,处理反馈
479630,东风雪铁龙,天逸 C5 AIRCROSS,2019款 350THP 乐享型 国V,东风雪铁龙天逸C5AIRCROSS变速箱故障灯亮,发动机熄火变速器故障灯亮,2020-06-02,处理反馈
479628,众泰汽车,众泰E200,2018款 飞鱼座,众泰E200中控屏损坏一直缺货希望处理,车身附件及电器影音系统故障配件争议无零配件,2020-06-02,信息审核
479627,沃尔沃亚太,沃尔沃XC60,2019款 T5 四驱 智逸版 国V,亚太沃尔沃XC60怠速和行驶时低频共振,车身附件及电器车身共振,2020-06-02,信息审核
479626,众泰汽车,众泰E200,2016款 纯电动 三门两座科技版,众泰E200变速箱故障无法起步 厂家没有配件,变速器挡把总成故障配件争议无零配件,2020-06-02,用户评分
479622,华晨鑫源,金杯T52,2017款 1.5L 创富型 双轮 DLCG14,华晨鑫源金杯T52发动机气缸垫损坏漏油,发动机漏油,2020-06-02,信息审核
479621,猎豹汽车,猎豹CS9,2017款 1.5L 手动 舒适型,猎豹CS9发动机高温报警维修后未解决,发动机冷却系统故障,2020-06-02,信息审核
479620,宝马（进口）,宝马3系（进口）,2013款 320i 2.0T 自动 运动型,进口宝马3系汽油箱漏油存在安全隐患,车身附件及电器汽油箱漏油,2020-06-02,处理反馈
479619,上汽通用别克,君越,2019款 28T 豪华型,别克君越新车行驶900公里刹车失灵,制动系统刹车失灵制动系统ABS故障,2020-06-02,处理反馈
479618,吉利汽车,星越,2019款 350T 耀星者,吉利星越车机卡顿无法升级车门无法锁闭,车身附件及电器车载互联故障车身附件及电器中控锁故障销售欺诈与宣传不符,2020-06-02,处理反馈
479460,东风本田,INSPIRE,2019款 260TURBO 精耀版 国VI,东风本田INSPIRE导航信号差地图老旧,车身附件及电器导航问题,2020-06-01,处理反馈
479458,一汽-大众,T-ROC探歌,2020款 230TSI DSG 两驱 时尚型,一汽大众探歌踩油门时车身共振而且有异响,车身附件及电器车身共振,2020-06-01,处理反馈
479457,雷克萨斯,雷克萨斯IS,2017款 300 领先版,雷克萨斯IS车门设计缺陷车机无法升级,车身附件及电器影音系统故障其他疑似设计缺陷,2020-06-01,厂家受理
479454,长安标致雪铁龙DS,DS5,2015款 1.6T 雅致版THP160,长安标致雪铁龙DS5发动机严重烧机油,发动机烧机油服务态度不解决问题,2020-06-01,信息审核
479453,上汽通用别克,英朗,2017款 15N 手动 精英型,别克英朗两后轮轮胎吃胎异常磨损,前后桥及悬挂系统吃胎偏磨,2020-06-01,用户评分
479452,一汽红旗,红旗HS5,2019款 2.0T 智联旗享版,一汽红旗HS5车门胶条异响 中控台异响,车身附件及电器门窗异响车身附件及电器中控台异响,2020-06-01,用户评分
479451,一汽马自达,阿特兹,2020款 2.5L 蓝天运动版,一汽马自达阿特兹车身B柱异响希望解决,车身附件及电器车身异响,2020-06-01,用户评分
479448,一汽马自达,阿特兹,2020款 2.5L 蓝天尊崇版,一汽马自达阿特兹天窗和ABC柱有异响,车身附件及电器车身异响车身附件及电器天窗异响,2020-06-01,处理反馈
479447,一汽马自达,阿特兹,2020款 2.5L 蓝天尊崇版,一汽马自达阿特兹B柱异响希望处理,车身附件及电器车身异响,2020-06-01,处理反馈
479446,上汽集团,名爵6,2019款 20T 自动 Trophy 竞技版+运动尾排竞速套装,上汽名爵6发动机排气系统故障故障灯亮,发动机故障灯亮发动机排气故障,2020-06-01,处理反馈
479445,一汽丰田,卡罗拉,2019款 1.2T S-CVT GL-i精英版,一汽丰田卡罗拉低速变速箱顿挫严重,变速器顿挫车身附件及电器漆面起泡开裂,2020-06-01,信息审核
479444,长城汽车,哈弗F7,2020款 1.5T 两驱 i潮,哈弗F7涡轮增压器异响 大灯处缝隙不一致,发动机异响发动机涡轮增压器故障车身附件及电器部件开裂,2020-06-01,处理反馈
479441,上汽斯柯达,明锐,2012款 1.4TSI DSG 逸俊版,斯柯达明锐行驶中挡位闪烁不能升挡,变速器故障灯亮变速器拖挡,2020-06-01,处理反馈
479439,吉利汽车,远景,2016款 1.5L 自动 幸福版,吉利远景挂挡后不能前进也无法倒车,变速器无法加速变速器电脑板故障,2020-06-01,用户评分
479438,一汽-大众,高尔夫,2019款 280TSI DSG 豪华型 国V,一汽大众高尔夫低速行驶车轮存在金属摩擦声,前后桥及悬挂系统车轮异响车身附件及电器空调问题车身附件及电器车身共振,2020-06-01,处理反馈
479437,奇瑞新能源,奇瑞eQ1,2018款 小蚂蚁400 智享版 4座,奇瑞eQ1刹车时左前方异响 方向跑偏,制动系统异响前后桥及悬挂系统跑偏,2020-06-01,用户评分
479433,吉利汽车,星越,2019款 350T 驭星者,吉利星越中控台异响 车门异响严重,车身附件及电器门窗异响车身附件及电器中控台异响,2020-06-01,处理反馈
479432,吉利汽车,缤越,2019款 260T DCT 游侠 国VI 运动款,吉利缤越车窗漏风 车机升级未兑现,车身附件及电器门窗漏风承诺不兑现服务承诺不兑现,2020-06-01,处理反馈
479431,东风标致,标致408,2014款 1.6T 自动 至尊版,东风标致408后桥异响 遇颠簸有金属敲击声,前后桥及悬挂系统前后桥异响,2020-06-01,处理反馈
479430,吉利汽车,星越,2019款 350T 驭星者,吉利星越车机黑屏死机与宣传不符,车身附件及电器车载互联故障销售欺诈与宣传不符,2020-06-01,处理反馈
479429,广汽乘用车,传祺GS4,2017款 235T 自动 两驱 豪华智联版,广汽传祺GS4方向盘抖动 高速行驶异响,转向系统抖动前后桥及悬挂系统车轮异响,2020-06-01,用户评分
479427,一汽-大众,速腾,2019款 200TSI DSG 舒适型 国VI,一汽大众速腾屏幕死机并且自动重启,车身附件及电器影音系统故障,2020-06-01,处理反馈
479426,广汽本田,雅阁,2018款 2.0L 锐酷版 锐·混动 国VI,广汽本田雅阁电子换挡面板多处掉漆,车身附件及电器漆面起泡开裂,2020-06-01,用户评分
479422,上汽通用五菱,五菱宏光,2016款 1.5L 尊享型 S1,上汽通用五菱宏光新车变速箱齿环断裂,变速器机械部件故障,2020-06-01,用户评分
479421,北京汽车,威旺M50F,2017款 1.5L 舒适型,北汽威旺M50F变速箱异响维修后未能解决,变速器异响,2020-06-01,信息审核
479420,东风雪铁龙,雪铁龙C4L,2014款 1.8L 自动 车载互联劲驰型,东风雪铁龙C4L方向盘松动要求召回,转向系统方向盘自由间隙过大,2020-06-01,处理反馈
479419,比亚迪,宋Pro,2019款 1.5T 自动 精英型,比亚迪宋Pro变速箱顿挫正副驾驶车窗漏风,变速器顿挫车身附件及电器门窗漏风,2020-06-01,处理反馈
479418,众泰汽车,众泰T700,2017款 1.8T 双离合 尊贵型,众泰T700后轮吃胎偏磨影响安全行驶,前后桥及悬挂系统吃胎偏磨,2020-06-01,处理反馈
479417,长城汽车,哈弗H6,2017款 1.5T 自动 两驱 智尚型 换代 红标,哈弗H6换完刹车油发动机舱有大量刹车油,人员技术修出新问题,2020-06-01,处理反馈
479416,一汽-大众,迈腾,2009款 1.8TSI DSG 舒适型,一汽大众迈腾起步和刹车时车辆抖动,变速器滑阀箱故障制动系统抖动,2020-06-01,处理反馈
479414,上汽集团,名爵6,2019款 20T 手动 星辉版,上汽名爵6换挡异响希望尽快处理,变速器异响,2020-06-01,处理反馈
479412,一汽-大众奥迪,奥迪Q5,2017款 Plus 40 TFSI 技术型,一汽大众奥迪Q5发动机漏油 刹车异响,发动机漏油制动系统异响,2020-06-01,信息审核
479408,众泰汽车,众泰T600,2016款 2.0T 自动 尊贵型 运动版,众泰T600变速箱无法换挡 温度过高,变速器脱挡,2020-06-01,用户评分
479407,长城汽车,哈弗H2,2016款 1.5T 自动 两驱精英型,哈弗H2质保期内方向机出现质量问题,转向系统转向机故障,2020-06-01,处理反馈
479401,广汽本田,飞度,2014款 1.5L CVT LX舒适型,广汽本田飞度冷车启动时发动机异响,发动机异响,2020-06-01,处理反馈
479400,江铃集团新能源,江铃E100B,2018款 E100B 舒适型,江铃新能源E100B动力电池故障更换电池未解决,车身附件及电器动力电池故障,2020-06-01,用户评分
479399,广汽丰田,凯美瑞,2019款 双擎 2.5HG 豪华版 国VI,广汽丰田凯美瑞双擎发动机机油增多乳化,发动机机油增多发动机机油乳化,2020-06-01,处理反馈
479397,吉利汽车,帝豪GL,2017款 1.3T 手动 精英型,吉利帝豪GL离合器分泵漏油存在质量问题,离合器漏油,2020-06-01,用户评分
479395,北京奔驰,奔驰C级,2020款 改款 C 260 L 运动版 4MATIC,北京奔驰C级变速箱换挡顿挫存在质量问题,变速器顿挫,2020-06-01,处理反馈
479394,一汽-大众,迈腾,2019款 280TSI DSG 舒适型 国VI,一汽大众迈腾电瓶亏电存在质量问题,车身附件及电器电瓶故障,2020-06-01,处理反馈
479393,雷诺（进口）,Espace,2018款 300 雅颂巴黎版 TCe,进口雷诺Espace通电后空调出风口异响,车身附件及电器空调问题服务流程不完善服务网点少,2020-06-01,信息审核
479390,长安福特,金牛座,2019款 EcoBoost 245 尊享版,长安福特金牛座电瓶亏电厂家未解决,车身附件及电器电瓶故障服务态度不解决问题,2020-06-01,用户评分
479389,吉利汽车,远景,2018款 1.5L 自动 幸福版,吉利远景车窗及空调异响希望厂家处理,车身附件及电器空调问题车身附件及电器门窗异响,2020-06-01,用户评分
479388,上汽斯柯达,明锐,2017款 1.6L 手动 智行版,斯柯达明锐前网掉漆严重希望厂家处理,车身附件及电器漆面起泡开裂,2020-06-01,处理反馈
479385,吉利新能源,星越新能源,2019款 400T 驭星者 纯电动续航80KM,吉利星越新能源车机卡顿系统无法升级,车身附件及电器车载互联故障承诺不兑现服务承诺不兑现,2020-06-01,处理反馈
479384,一汽-大众,迈腾,2020款 330TSI DSG 领先型,一汽大众迈腾保养与宣传不符 发动机抖动,发动机抖动变速器顿挫销售欺诈与宣传不符,2020-06-01,处理反馈
479380,上汽大众,帕萨特,2017款 330TSI 尊荣版,上汽大众帕萨特机油盖漏油 变速箱顿挫异响,发动机机油增多变速器异响变速器顿挫,2020-06-01,处理反馈
479379,长安汽车,逸动,2019款 1.6L GDI 手动 超值版 国VI,长安逸动车顶生锈希望尽快得到处理,车身附件及电器车身生锈,2020-06-01,处理反馈
479377,广汽丰田,凯美瑞,2018款 2.5HG E-CVT 豪华版,广汽丰田凯美瑞机油增多希望尽快处理,发动机机油增多,2020-06-01,处理反馈
479375,长安马自达,马自达3 昂克赛拉,2020款 1.5L 自动 质美版,长安马自达昂克赛拉电瓶故障导致启动困难,车身附件及电器电瓶故障,2020-06-01,处理反馈
479371,长城汽车,哈弗H6 Coupe,2018款 1.5T 自动 两驱 超豪型 红标,哈弗H6 Coupe电瓶亏电 发电机不工作,车身附件及电器电瓶故障车身附件及电器发电机故障,2020-06-01,用户评分
479368,奇瑞汽车,艾瑞泽5,2017款 1.5L CVT 时尚版,奇瑞艾瑞泽5刹车异响严重希望处理,制动系统异响,2020-06-01,用户评分
479366,吉利汽车,缤越,2019款 260T DCT 骑士 国VI,吉利缤越购车后厂家推出同价位高配车型,其他疑似减配,2020-06-01,处理反馈
479365,长安汽车,逸动,2019款 蓝鲸版 280T GDI DCT 极速型,长安逸动摄像头进水存在严重质量问题,车身附件及电器车身漏水车身附件及电器行车安全辅助系统故障,2020-06-01,处理反馈
479364,江淮汽车,瑞风S3,2016款 1.5L 手动 豪华智能型,江淮瑞风S3前轮内侧吃胎方向管柱异响,转向系统异响前后桥及悬挂系统吃胎偏磨,2020-06-01,处理反馈
479363,东风本田,本田CR-V,2017款 240TURBO 自动 两驱 风尚版,东风本田CR-V发动机故障灯亮售后不予质保,发动机故障灯亮车身附件及电器三元催化器故障服务态度不予索赔,2020-06-01,处理反馈
479361,一汽-大众,宝来,2018款 1.5L 自动 舒适型,一汽大众宝来发动机爆震多次维修未解决,发动机爆震变速器无法换挡人员技术多次返修,2020-06-01,处理反馈
479360,一汽-大众,速腾,2019款 280TSI DSG 舒适型 国VI,一汽大众速腾方向盘传动杆生锈导致异响,转向系统异响车身附件及电器车身生锈服务态度互相推诿,2020-06-01,用户评分
479358,长安马自达,马自达3 昂克赛拉,2017款 1.5L 自动 豪华型 三厢 国V,长安马自达昂克赛拉两侧后视镜工作异常,车身附件及电器后视镜故障,2020-06-01,用户评分
479355,北京奔驰,奔驰GLA,2015款 260 4MATIC 运动型,北京奔驰GLA 4S店预收保养费用不退换,服务收费强制购买,2020-06-01,用户评分
479352,长城汽车,长城C30,2016款 1.5L AMT 豪华型,长城C30变速箱挂挡异响车身生锈严重,变速器异响车身附件及电器车身生锈,2020-06-01,处理反馈
479349,华晨中华,中华H3,2017款 1.5L 自动 豪华型,华晨中华H3倒车镜折叠不到位 4S店无配件,车身附件及电器后视镜故障配件争议无零配件,2020-06-01,用户评分
479348,上汽斯柯达,明锐,2017款 TSI280 DSG智行版,斯柯达明锐急加速2000转时异响 天窗异响,发动机异响车身附件及电器天窗异响,2020-06-01,用户评分
479347,长安汽车,长安CS35 PLUS,2019款 1.4T DCT 酷联 蓝鲸版,长安CS35 PLUS胎压监测误报 摄像头失灵,车身附件及电器影音系统故障车身附件及电器胎压监测故障,2020-06-01,用户评分
479341,奥迪（进口）,奥迪Q7,2016款 40 TFSI 舒适型,进口奥迪Q7行驶中转向失去助力故障灯亮,转向系统打方向沉重转向系统故障灯亮,2020-06-01,信息审核
479340,一汽-大众,探岳,2019款 330TSI 四驱 豪华型 国Ⅵ,一汽大众探岳大灯透镜有白点不通透,车身附件及电器车灯不亮,2020-06-01,用户评分
479338,上汽通用别克,英朗,2019款 15T 手动 精英型 国Ⅵ,别克英朗发动机渗油 4S店变相收费,发动机漏油服务收费变相收费承诺不兑现服务承诺不兑现,2020-06-01,处理反馈
479337,江淮,骏铃,江淮 骏铃V6 156马力 4X2 4.18米桶装垃圾运输,江淮骏铃V6变速箱异响存在质量问题,变速器异响,2020-06-01,信息审核
479336,广汽丰田,凯美瑞,2016款 2.0G 自动 十周年纪念领先版,广汽丰田凯美瑞方向盘脱皮4S店不予保修,车身附件及电器部件开裂,2020-06-01,用户评分
479332,一汽-大众,速腾,2014款 1.6L 手动 舒适型 改款,一汽大众速腾后桥架生锈存在安全隐患,车身附件及电器车身生锈,2020-06-01,处理反馈
479328,上汽通用别克,英朗,2019款 18T 自动 互联精英型 国Ⅴ,别克英朗电瓶漏液鼓包存在质量问题,车身附件及电器电瓶故障服务态度不予索赔,2020-06-01,用户评分
479327,一汽-大众,高尔夫,2016款 280TSI 自动 旗舰型,一汽大众高尔夫空调膨胀阀异响要求免费更换,车身附件及电器空调问题,2020-06-01,用户评分
479324,广汽本田,飞度,2014款 1.5 CVT EXLI领先型,广汽本田飞度冷车启动发动机有异响,发动机异响,2020-06-01,用户评分
479323,吉利汽车,帝豪GS,2018款 1.8L 自动 运动版 领尚型,吉利帝豪GS车身生锈 中控台异响 车门异响,车身附件及电器门窗异响车身附件及电器中控台异响,2020-06-01,用户评分
479322,一汽-大众,T-ROC探歌,2018款 280TSI DSG 两驱 舒适型 国V,一汽大众探歌透镜问题导致车灯亮度不足,车身附件及电器车灯不亮,2020-06-01,处理反馈
